emp_id,Gender,AgeGroup,Age,MaritalStatus,Department,true_attrition,predicted_risk,n_cf_found,recourse_found,L1_cost,changed_feats
1021,Male,Young,25,Married,Sales,1,28.5,3,True,0.4478,DistanceFromHome;MonthlyIncome;RelationshipSatisfaction
1028,Male,Senior,41,Married,Research & Development,0,24.0,3,True,0.6051,DistanceFromHome;MonthlyIncome
1031,Male,Senior,46,Divorced,Sales,1,67.5,3,True,0.7612,BusinessTravel;JobRole;MonthlyIncome;StockOptionLevel
1032,Female,Senior,39,Single,Research & Development,1,76.0,3,True,0.746,JobLevel;MonthlyIncome;OverTime;StockOptionLevel;TrainingTimesLastYear
1033,Female,Young,31,Single,Research & Development,1,67.5,3,True,0.825,JobInvolvement;JobRole;OverTime;StockOptionLevel
1036,Male,Young,31,Married,Research & Development,1,74.5,3,True,1.0241,EnvironmentSatisfaction;JobLevel;MonthlyIncome;OverTime;RelationshipSatisfaction
1039,Female,Young,34,Married,Human Resources,1,69.5,3,True,0.691,EnvironmentSatisfaction;JobLevel;MonthlyIncome;StockOptionLevel
1056,Male,Young,28,Married,Sales,1,67.5,3,True,0.9637,DistanceFromHome;EnvironmentSatisfaction;JobRole
1057,Female,Young,29,Single,Sales,1,78.5,3,True,0.9667,BusinessTravel;JobLevel;StockOptionLevel;TrainingTimesLastYear
1058,Female,Young,34,Single,Sales,1,72.0,3,True,0.8222,OverTime;StockOptionLevel;WorkLifeBalance
1060,Male,Young,24,Single,Research & Development,1,82.5,3,True,0.8667,OverTime;StockOptionLevel
1061,Female,Young,24,Married,Sales,0,46.0,3,True,0.7806,BusinessTravel;EnvironmentSatisfaction;RelationshipSatisfaction
1068,Male,Young,28,Single,Research & Development,1,79.0,3,True,0.878,JobLevel;MonthlyIncome;StockOptionLevel
1077,Male,Young,29,Single,Research & Development,1,69.5,3,True,1.2891,EnvironmentSatisfaction;JobSatisfaction;MonthlyIncome;StockOptionLevel;TrainingTimesLastYear
1083,Male,Senior,40,Single,Research & Development,1,69.0,3,True,1.1778,JobSatisfaction;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
1085,Female,Young,31,Single,Research & Development,1,68.0,3,True,0.6397,MonthlyIncome;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
1097,Male,Young,24,Divorced,Research & Development,0,23.5,3,True,0.5667,EnvironmentSatisfaction;JobSatisfaction;StockOptionLevel
1110,Female,Senior,35,Divorced,Research & Development,1,77.0,3,True,0.9604,BusinessTravel;JobLevel;MonthlyIncome;OverTime;TrainingTimesLastYear
1112,Male,Senior,38,Married,Research & Development,1,64.5,3,True,0.904,BusinessTravel;DistanceFromHome;OverTime;TrainingTimesLastYear
1118,Female,Young,26,Married,Research & Development,0,47.5,3,True,0.5833,BusinessTravel;EnvironmentSatisfaction;StockOptionLevel
1136,Male,Young,28,Married,Research & Development,1,86.0,3,True,0.3279,JobLevel;JobRole;MonthlyIncome
1144,Male,Young,31,Single,Sales,0,20.5,3,True,0.8167,EnvironmentSatisfaction;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
1153,Female,Young,18,Single,Sales,1,89.0,3,True,2.4004,EnvironmentSatisfaction;JobInvolvement;JobLevel;JobRole;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
1162,Male,Senior,35,Married,Sales,1,72.0,3,True,0.6569,EnvironmentSatisfaction;JobRole;StockOptionLevel
1167,Male,Senior,35,Divorced,Sales,1,73.0,3,True,1.2817,DistanceFromHome;EnvironmentSatisfaction;RelationshipSatisfaction;TrainingTimesLastYear
1168,Female,Young,24,Single,Research & Development,0,30.0,3,True,0.425,EnvironmentSatisfaction;JobRole;TrainingTimesLastYear
1171,Male,Senior,40,Single,Research & Development,1,69.0,3,True,0.9372,JobSatisfaction;MonthlyIncome;StockOptionLevel;WorkLifeBalance
1186,Male,Senior,35,Single,Sales,1,24.0,3,True,0.4611,JobInvolvement;JobRole;WorkLifeBalance
1201,Male,Young,23,Single,Research & Development,1,74.5,3,True,1.2167,BusinessTravel;EnvironmentSatisfaction;OverTime
1205,Male,Young,32,Single,Research & Development,1,80.5,3,True,1.7069,JobSatisfaction;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
1213,Male,Young,23,Divorced,Sales,1,31.0,3,True,0.7675,DistanceFromHome;JobRole;TrainingTimesLastYear
1222,Male,Young,24,Married,Human Resources,1,83.0,3,True,2.8853,DistanceFromHome;JobInvolvement;JobRole;JobSatisfaction;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
1223,Male,Senior,47,Married,Sales,1,70.0,3,True,0.9847,EnvironmentSatisfaction;JobRole;OverTime;StockOptionLevel;WorkLifeBalance
1226,Male,Young,32,Married,Research & Development,0,29.0,3,True,0.8333,JobInvolvement;OverTime;StockOptionLevel
1237,Male,Young,32,Single,Sales,1,71.0,3,True,0.8248,EnvironmentSatisfaction;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
1246,Female,Young,30,Divorced,Human Resources,1,71.0,3,True,0.6887,JobRole;MonthlyIncome;OverTime;TrainingTimesLastYear
1249,Female,Young,29,Single,Sales,1,74.5,3,True,0.9702,DistanceFromHome;MonthlyIncome;StockOptionLevel;TrainingTimesLastYear
1250,Male,Young,29,Single,Research & Development,0,24.0,3,True,0.9917,EnvironmentSatisfaction;JobRole;RelationshipSatisfaction;TrainingTimesLastYear
1255,Female,Young,33,Single,Sales,1,79.5,3,True,1.0619,DistanceFromHome;EnvironmentSatisfaction;OverTime;StockOptionLevel
1257,Male,Young,31,Married,Sales,1,71.5,3,True,0.7901,DistanceFromHome;EnvironmentSatisfaction;MonthlyIncome
1258,Female,Young,29,Divorced,Research & Development,0,34.5,3,True,0.4155,JobSatisfaction;MonthlyIncome;TrainingTimesLastYear
1262,Male,Senior,43,Married,Research & Development,1,76.5,3,True,0.4609,MonthlyIncome;OverTime;RelationshipSatisfaction
1271,Male,Young,21,Single,Sales,1,81.5,3,True,1.7418,DistanceFromHome;JobLevel;JobRole;JobSatisfaction;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
1273,Female,Young,22,Married,Research & Development,1,83.0,3,True,0.5428,JobLevel;MonthlyIncome;OverTime
1279,Male,Senior,44,Divorced,Research & Development,1,67.0,3,True,0.3322,JobLevel;JobRole;MonthlyIncome
1281,Male,Senior,35,Single,Sales,1,24.0,3,True,0.2214,DistanceFromHome;RelationshipSatisfaction
1291,Male,Senior,37,Single,Research & Development,1,62.0,3,True,0.8389,StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
1297,Female,Young,26,Married,Human Resources,1,23.5,3,True,0.4359,DistanceFromHome;JobRole;RelationshipSatisfaction;WorkLifeBalance
1298,Female,Senior,46,Married,Research & Development,1,58.5,3,True,1.0556,JobInvolvement;JobRole;RelationshipSatisfaction
1311,Female,Young,18,Single,Research & Development,0,48.0,3,True,0.3804,EnvironmentSatisfaction;JobSatisfaction;MonthlyIncome;WorkLifeBalance
1312,Male,Young,31,Married,Human Resources,1,73.0,3,True,0.8389,StockOptionLevel;TrainingTimesLastYear
1313,Male,Young,29,Divorced,Human Resources,1,78.5,3,True,0.9347,JobRole;OverTime;RelationshipSatisfaction;TrainingTimesLastYear
1317,Female,Young,27,Single,Research & Development,0,29.0,3,True,0.7,EnvironmentSatisfaction;TrainingTimesLastYear;WorkLifeBalance
1319,Male,Young,32,Single,Sales,0,29.0,3,True,0.8833,JobInvolvement;TrainingTimesLastYear;WorkLifeBalance
1326,Male,Young,32,Single,Sales,1,74.0,3,True,1.0833,EnvironmentSatisfaction;JobLevel;OverTime;StockOptionLevel;TrainingTimesLastYear
1332,Male,Young,29,Single,Research & Development,1,90.0,3,True,0.5381,MonthlyIncome;OverTime;StockOptionLevel
1333,Female,Senior,46,Married,Sales,1,60.5,3,True,0.6214,DistanceFromHome;OverTime;StockOptionLevel;TrainingTimesLastYear
1338,Male,Young,30,Single,Sales,1,81.0,3,True,1.5444,JobLevel;JobRole;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
1339,Male,Young,22,Single,Research & Development,1,88.5,3,True,0.764,MonthlyIncome;OverTime;StockOptionLevel
1349,Female,Young,26,Married,Research & Development,0,40.0,3,True,0.4789,JobLevel;JobRole;MonthlyIncome;TrainingTimesLastYear
1353,Male,Young,34,Married,Research & Development,1,74.0,3,True,0.0374,MonthlyIncome
1354,Male,Senior,56,Single,Research & Development,1,71.5,3,True,0.7353,JobRole;MonthlyIncome;StockOptionLevel;TrainingTimesLastYear
1365,Male,Young,29,Single,Sales,1,85.0,3,True,2.7083,BusinessTravel;EnvironmentSatisfaction;JobLevel;JobRole;JobSatisfaction;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
1369,Female,Young,28,Single,Sales,1,72.0,3,True,1.4667,JobInvolvement;OverTime;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
1375,Female,Young,32,Single,Research & Development,1,85.5,3,True,0.8444,OverTime;RelationshipSatisfaction;StockOptionLevel
1379,Female,Young,27,Married,Human Resources,1,54.0,3,True,0.4272,DistanceFromHome;JobRole;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
1384,Male,Young,34,Single,Sales,0,22.0,3,True,0.8167,BusinessTravel;JobSatisfaction;RelationshipSatisfaction;TrainingTimesLastYear
1390,Male,Young,28,Divorced,Research & Development,1,70.0,3,True,0.886,JobLevel;JobRole;MonthlyIncome;TrainingTimesLastYear
1391,Male,Senior,38,Single,Sales,0,29.0,3,True,1.0417,JobLevel;JobRole;JobSatisfaction;OverTime
1395,Male,Young,31,Married,Sales,1,74.5,3,True,1.3345,DistanceFromHome;EnvironmentSatisfaction;OverTime;RelationshipSatisfaction
1396,Male,Senior,53,Single,Sales,1,84.5,3,True,1.1022,BusinessTravel;MonthlyIncome;OverTime;TrainingTimesLastYear
1402,Female,Young,31,Divorced,Research & Development,0,52.5,3,True,0.6639,JobInvolvement;JobLevel
1415,Male,Young,33,Divorced,Research & Development,0,24.0,3,True,0.124,JobInvolvement;JobRole;MonthlyIncome
1436,Male,Young,21,Single,Sales,0,42.0,3,True,0.3203,MonthlyIncome;StockOptionLevel;TrainingTimesLastYear
1438,Male,Young,23,Married,Sales,1,76.0,3,True,1.5642,BusinessTravel;JobLevel;JobSatisfaction;MonthlyIncome;StockOptionLevel;TrainingTimesLastYear
1442,Male,Young,29,Married,Research & Development,1,30.0,3,True,0.4207,BusinessTravel;JobLevel;JobRole;MonthlyIncome
1452,Male,Senior,50,Divorced,Sales,1,61.5,3,True,0.4869,DistanceFromHome;JobRole
1453,Female,Senior,36,Married,Sales,0,23.0,3,True,0.7903,BusinessTravel;JobRole;TrainingTimesLastYear;WorkLifeBalance
1461,Male,Senior,50,Divorced,Sales,1,73.0,3,True,1.1328,EnvironmentSatisfaction;JobLevel;JobRole;MonthlyIncome;OverTime
