emp_id,Gender,AgeGroup,Age,MaritalStatus,Department,true_attrition,predicted_risk,n_cf_found,recourse_found,L1_cost,changed_feats
1255,Female,Young,33,Single,Sales,1,82.4,3,True,1.2889,EnvironmentSatisfaction;JobSatisfaction;OverTime;StockOptionLevel
1257,Male,Young,31,Married,Sales,1,63.6,3,True,1.0069,BusinessTravel;DistanceFromHome;EnvironmentSatisfaction;JobLevel;JobRole
1262,Male,Senior,43,Married,Research & Development,1,82.3,3,True,0.9833,EnvironmentSatisfaction;JobSatisfaction;OverTime
1271,Male,Young,21,Single,Sales,1,83.6,3,True,1.4443,EnvironmentSatisfaction;JobLevel;MonthlyIncome;StockOptionLevel;TrainingTimesLastYear
1273,Female,Young,22,Married,Research & Development,1,92.2,3,True,0.8667,OverTime;StockOptionLevel
1279,Male,Senior,44,Divorced,Research & Development,1,71.7,3,True,0.1376,JobLevel;MonthlyIncome
1290,Male,Young,34,Married,Research & Development,1,55.0,3,True,0.4938,JobRole;JobSatisfaction;MonthlyIncome;StockOptionLevel
1291,Male,Senior,37,Single,Research & Development,1,61.8,3,True,0.655,DistanceFromHome;JobLevel;JobRole;JobSatisfaction
1297,Female,Young,26,Married,Human Resources,1,81.0,3,True,1.0714,DistanceFromHome;JobLevel;OverTime;StockOptionLevel
1298,Female,Senior,46,Married,Research & Development,1,55.6,3,True,1.1401,BusinessTravel;DistanceFromHome;EnvironmentSatisfaction;RelationshipSatisfaction
1311,Female,Young,18,Single,Research & Development,0,64.9,3,True,1.0369,DistanceFromHome;EnvironmentSatisfaction;JobInvolvement;StockOptionLevel
1312,Male,Young,31,Married,Human Resources,1,76.5,3,True,0.8625,JobRole;StockOptionLevel
1313,Male,Young,29,Divorced,Human Resources,1,87.2,3,True,0.9222,BusinessTravel;OverTime;WorkLifeBalance
1317,Female,Young,27,Single,Research & Development,0,63.4,3,True,0.5833,JobLevel;OverTime
1326,Male,Young,32,Single,Sales,1,83.1,3,True,0.6762,JobRole;MonthlyIncome;OverTime;StockOptionLevel
1329,Male,Young,29,Married,Human Resources,0,52.2,3,True,0.3253,JobRole;MonthlyIncome;StockOptionLevel
1332,Male,Young,29,Single,Research & Development,1,95.6,3,True,1.3481,JobLevel;JobRole;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel
1333,Female,Senior,46,Married,Sales,1,56.8,3,True,0.8075,DistanceFromHome;EnvironmentSatisfaction;JobRole;JobSatisfaction;StockOptionLevel
1338,Male,Young,30,Single,Sales,1,81.7,3,True,1.6417,EnvironmentSatisfaction;JobLevel;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
1339,Male,Young,22,Single,Research & Development,1,93.5,3,True,0.8667,OverTime;StockOptionLevel
1349,Female,Young,26,Married,Research & Development,0,67.2,3,True,0.6491,JobLevel;MonthlyIncome;OverTime
1353,Male,Young,34,Married,Research & Development,1,77.0,3,True,0.8333,OverTime;TrainingTimesLastYear
1354,Male,Senior,56,Single,Research & Development,1,60.2,3,True,0.6341,EnvironmentSatisfaction;JobRole;MonthlyIncome
1365,Male,Young,29,Single,Sales,1,84.8,0,False,,
1369,Female,Young,28,Single,Sales,1,79.0,3,True,1.1755,MonthlyIncome;OverTime;RelationshipSatisfaction;WorkLifeBalance
1375,Female,Young,32,Single,Research & Development,1,87.5,3,True,0.7281,MonthlyIncome;OverTime;TrainingTimesLastYear
1379,Female,Young,27,Married,Human Resources,1,76.8,3,True,1.618,EnvironmentSatisfaction;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
1390,Male,Young,28,Divorced,Research & Development,1,63.0,3,True,0.3775,JobInvolvement;JobLevel;MonthlyIncome
1395,Male,Young,31,Married,Sales,1,74.3,3,True,0.9799,MonthlyIncome;OverTime;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
1396,Male,Senior,53,Single,Sales,1,85.8,3,True,0.9222,EnvironmentSatisfaction;OverTime
1402,Female,Young,31,Divorced,Research & Development,0,56.7,3,True,1.0944,BusinessTravel;EnvironmentSatisfaction;OverTime
1436,Male,Young,21,Single,Sales,0,85.6,3,True,0.9103,DistanceFromHome;JobSatisfaction;OverTime
1438,Male,Young,23,Married,Sales,1,77.2,3,True,4.3653,BusinessTravel;JobInvolvement;JobLevel;JobRole;JobSatisfaction;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
1442,Male,Young,29,Married,Research & Development,1,74.9,3,True,1.0333,JobSatisfaction;OverTime
1452,Male,Senior,50,Divorced,Sales,1,54.2,3,True,0.7059,EnvironmentSatisfaction;JobInvolvement;JobLevel;MonthlyIncome;RelationshipSatisfaction
1461,Male,Senior,50,Divorced,Sales,1,64.1,3,True,0.4264,JobRole
